site,Date,ConcLow,ConcHigh,Uncen,ConcAve,Julian,Month,Day,DecYear,MonthSeq,waterYear,SinDY,CosDY
South Buck Creek,19/05/2015,0.515,0.515,1,0.515,60403,5,140,2015.3788812785388,1985,2015,0.6896541708479231,-0.724138885
South Buck Creek,19/05/2019,0.094,0.094,1,0.094,61864,5,140,2019.3788812785388,2033,2019,0.689654171,-0.724138885
South Buck Creek,02/05/2006,0.444,0.444,1,0.444,57099,5,123,2006.332305936073,1877,2006,0.8692350009346436,-0.494399144
South Buck Creek,02/05/2017,0.238,0.238,1,0.238,61117,5,123,2017.332305936073,2009,2017,0.8692350009346484,-0.494399144
South Buck Creek,20/05/2003,0.531,0.531,1,0.531,56021,5,141,2003.3816210045661,1841,2003,0.6770871306081232,-0.735902859
South Buck Creek,20/05/2011,0.302,0.302,1,0.302,58943,5,141,2011.3816210045661,1937,2011,0.6770871306082501,-0.735902859
South Buck Creek,20/05/2014,0.68,0.68,1,0.68,60039,5,141,2014.3816210045661,1973,2014,0.6770871306081304,-0.735902859
South Buck Creek,20/05/2020,0.134,0.134,1,0.134,62231,5,141,2020.3833105646631,2045,2020,0.6692369136420959,-0.743049092
South Buck Creek,21/05/2002,0.391,0.391,1,0.391,55657,5,142,2002.3843607305937,1829,2002,0.6643194548374268,-0.747448769
South Buck Creek,21/05/2013,0.521,0.521,1,0.521,59675,5,142,2013.3843607305937,1961,2013,0.6643194548374342,-0.747448769
South Buck Creek,22/05/2004,0.315,0.315,1,0.315,56389,5,143,2004.3887750455374,1853,2004,0.6433353959259709,-0.765584462
South Buck Creek,22/05/2012,0.895,0.895,1,0.895,59311,5,143,2012.3887750455374,1949,2012,0.643335396,-0.765584462
South Buck Creek,23/05/2004,0.293,0.293,1,0.293,56390,5,144,2004.3915072859745,1853,2004,0.6300983236496911,-0.776515359
South Buck Creek,23/05/2011,0.427,0.427,1,0.427,58946,5,144,2011.3898401826484,1937,2011,0.6381973883945605,-0.769872777
South Buck Creek,23/05/2014,0.465,0.465,1,0.465,60042,5,144,2014.3898401826484,1973,2014,0.6381973883944352,-0.769872777
South Buck Creek,24/05/2004,0.373,0.373,1,0.373,56391,5,145,2004.3942395264116,1853,2004,0.6166755585067274,-0.787217413
South Buck Creek,24/05/2011,0.42,0.42,1,0.42,58947,5,145,2011.3925799086758,1937,2011,0.6248507382526163,-0.780744231
South Buck Creek,24/05/2014,0.547,0.547,1,0.547,60043,5,145,2014.3925799086758,1973,2014,0.6248507382524893,-0.780744231
South Buck Creek,25/05/2004,0.386,0.386,1,0.386,56392,5,146,2004.3969717668488,1853,2004,0.6030710562447331,-0.797687471
South Buck Creek,25/05/2010,0.207,0.207,1,0.207,58583,5,146,2010.3953196347031,1925,2010,0.6113189313506456,-0.791384334
South Buck Creek,25/05/2013,0.417,0.417,1,0.417,59679,5,146,2013.3953196347031,1961,2013,0.6113189313505168,-0.791384334
South Buck Creek,25/05/2021,0.146,0.146,1,0.146,62601,5,146,2021.3953196347031,2057,2021,0.6113189313506534,-0.791384334
South Buck Creek,26/05/2009,0.216,0.216,1,0.216,58219,5,147,2009.3980593607305,1913,2009,0.5976059774559659,-0.801789932
South Buck Creek,27/05/2008,0.144,0.144,1,0.144,57855,5,148,2008.4024362477232,1901,2008,0.5753329299829493,-0.817919323
South Buck Creek,28/05/2019,0.074,0.074,1,0.074,61873,5,149,2019.4035388127854,2033,2019,0.5696529349398723,-0.821885353
South Buck Creek,29/05/2007,0.515,0.515,1,0.515,57491,5,150,2007.4062785388128,1889,2007,0.5554211294072756,-0.831569221
South Buck Creek,29/05/2018,0.214,0.214,1,0.214,61509,5,150,2018.4062785388128,2021,2018,0.5554211294072837,-0.831569221
South Buck Creek,03/05/2005,0.42,0.42,1,0.42,56735,5,124,2005.3350456621004,1865,2005,0.860595946,-0.509288345
South Buck Creek,03/05/2016,0.263,0.263,1,0.263,60753,5,124,2016.3368624772313,1997,2016,0.8547262770362912,-0.519078984
South Buck Creek,30/05/2006,0.249,0.249,1,0.249,57127,5,151,2006.4090182648401,1877,2006,0.5410247406070677,-0.841006677
South Buck Creek,30/05/2017,0.114,0.114,1,0.114,61145,5,151,2017.4090182648401,2009,2017,0.541024741,-0.841006677
South Buck Creek,31/05/2005,0.342,0.342,1,0.342,56763,5,152,2005.4117579908675,1865,2005,0.5264680345014882,-0.850194924
South Buck Creek,31/05/2016,0.343,0.343,1,0.343,60781,5,152,2016.4133652094717,1997,2016,0.5178556834797987,-0.855467995
South Buck Creek,04/05/2004,0.598,0.598,1,0.598,56371,5,125,2004.3395947176684,1853,2004,0.8456896501543354,-0.533675009
South Buck Creek,05/05/2015,0.792,0.792,1,0.792,60389,5,126,2015.3405251141553,1985,2015,0.8425554317241308,-0.53860964
South Buck Creek,06/05/2003,0.696,0.696,1,0.696,56007,5,127,2003.3432648401827,1841,2003,0.833159318,-0.553033046
South Buck Creek,06/05/2014,0.889,0.889,1,0.889,60025,5,127,2014.3432648401827,1973,2014,0.8331593184798024,-0.553033046
South Buck Creek,07/05/2002,0.44,0.44,1,0.44,55643,5,128,2002.346005,1829,2002,0.8235163221483428,-0.567292576
South Buck Creek,07/05/2013,0.697,0.697,1,0.697,59661,5,128,2013.346005,1961,2013,0.8235163221483484,-0.567292576
South Buck Creek,08/05/2012,1.023,1.023,1,1.023,59297,5,129,2012.3505236794172,1949,2012,0.807078585,-0.590444035
South Buck Creek,01/06/2004,0.329,0.329,1,0.329,56399,6,153,2004.4160974499089,1854,2004,0.5030941305532056,-0.864231622
South Buck Creek,01/06/2015,0.318,0.318,1,0.318,60416,6,153,2015.414497716895,1986,2015,0.5117553245520852,-0.85913124
South Buck Creek,10/06/2008,0.231,0.231,1,0.231,57869,6,162,2008.4406876138432,1902,2008,0.36410411833790207,-0.931358251
South Buck Creek,11/06/2019,0.064,0.064,1,0.064,61887,6,163,2019.4418949771689,2034,2019,0.35702834410120543,-0.934093551
South Buck Creek,12/06/2007,0.419,0.419,1,0.419,57505,6,164,2007.4446347031962,1890,2007,0.34089656152754366,-0.940100811
South Buck Creek,12/06/2013,0.328,0.328,1,0.328,59697,6,164,2013.4446347031962,1962,2013,0.34089656152723774,-0.940100811
South Buck Creek,12/06/2018,0.259,0.259,1,0.259,61523,6,164,2018.4446347031962,2022,2018,0.3408965615275529,-0.940100811
South Buck Creek,13/06/2006,0.202,0.202,1,0.202,57141,6,165,2006.4473744292238,1878,2006,0.3246637639438358,-0.945829499
South Buck Creek,13/06/2014,0.318,0.318,1,0.318,60063,6,165,2014.4473744292238,1974,2014,0.32466376394399893,-0.945829499
South Buck Creek,13/06/2017,0.168,0.168,1,0.168,61159,6,165,2017.4473744292238,2010,2017,0.32466376394384505,-0.945829499
South Buck Creek,14/06/2005,0.301,0.301,1,0.301,56777,6,166,2005.4501141552512,1866,2005,0.30833476148349026,-0.951277917
South Buck Creek,14/06/2016,0.16,0.16,1,0.16,60795,6,166,2016.451616575592,1998,2016,0.2993411069345253,-0.954146164
South Buck Creek,15/06/2004,0.349,0.349,1,0.349,56413,6,167,2004.454348816029,1854,2004,0.2829178106567416,-0.959144156
South Buck Creek,16/06/2015,0.216,0.216,1,0.216,60431,6,168,2015.455593607306,1986,2015,0.27540752353738934,-0.96132757
South Buck Creek,17/06/2003,0.308,0.308,1,0.308,56049,6,169,2003.4583333333333,1842,2003,0.25881904510345943,-0.965925826
South Buck Creek,17/06/2005,0.218,0.218,1,0.218,56780,6,169,2005.4583333333333,1866,2005,0.2588190451039403,-0.965925826
South Buck Creek,17/06/2006,0.246,0.246,1,0.246,57145,6,169,2006.4583333333333,1878,2006,0.2588190451033023,-0.965925826
South Buck Creek,17/06/2014,0.308,0.308,1,0.308,60067,6,169,2014.4583333333333,1974,2014,0.2588190451034689,-0.965925826
South Buck Creek,18/06/2002,0.094,0.094,1,0.094,55685,6,170,2002.4610730593608,1830,2002,0.24215387300069943,-0.970237858
South Buck Creek,18/06/2013,0.26,0.26,1,0.26,59703,6,170,2013.4610730593608,1962,2013,0.24215387300070892,-0.970237858
South Buck Creek,19/06/2006,0.179,0.179,1,0.179,57147,6,171,2006.4638127853882,1878,2006,0.22541694547958455,-0.974262388
South Buck Creek,19/06/2007,0.42,0.42,1,0.42,57512,6,171,2007.4638127853882,1890,2007,0.225416945,-0.974262388
South Buck Creek,19/06/2012,0.462,0.462,1,0.462,59339,6,171,2012.4652777777778,1950,2012,0.216439614,-0.976296007
South Buck Creek,02/06/2015,0.459,0.459,1,0.459,60417,6,154,2015.4172374429224,1986,2015,0.4968909704579707,-0.867812977
South Buck Creek,20/06/2007,0.633,0.633,1,0.633,57513,6,172,2007.4665525114156,1890,2007,0.20861322205278718,-0.977998223
South Buck Creek,20/06/2019,0.115,0.115,1,0.115,61896,6,172,2019.4665525114156,2034,2019,0.20861322205215072,-0.977998223
South Buck Creek,21/06/2011,0.276,0.276,1,0.276,58975,6,173,2011.469292237443,1938,2011,0.19174768202589507,-0.981444255
South Buck Creek,21/06/2019,0.091,0.091,1,0.091,61897,6,173,2019.469292237443,2034,2019,0.19174768202606435,-0.981444255
South Buck Creek,22/06/2007,0.55,0.55,1,0.55,57515,6,174,2007.4720319634703,1890,2007,0.174825323,-0.984599465
South Buck Creek,22/06/2010,0.147,0.147,1,0.147,58611,6,174,2010.4720319634703,1926,2010,0.17482532302223483,-0.984599465
South Buck Creek,22/06/2021,0.05,0.05,1,0.05,62629,6,174,2021.4720319634703,2058,2021,0.1748253230222445,-0.984599465
South Buck Creek,23/06/2009,0.133,0.133,1,0.133,58247,6,175,2009.4747716894976,1914,2009,0.15785115950232168,-0.987462916
South Buck Creek,23/06/2015,0.161,0.161,1,0.161,60438,6,175,2015.4747716894976,1986,2015,0.15785115950379658,-0.987462916
South Buck Creek,23/06/2017,0.153,0.153,1,0.153,61169,6,175,2017.4747716894976,2010,2017,0.15785116,-0.987462916
South Buck Creek,23/06/2020,0.286,0.286,1,0.286,62265,6,175,2020.4762067395263,2046,2020,0.14894122117346678,-0.988846051
South Buck Creek,24/06/2008,0.319,0.319,1,0.319,57883,6,176,2008.4789389799635,1902,2008,0.1319444169556886,-0.991257116
South Buck Creek,25/06/2019,0.071,0.071,1,0.071,61901,6,177,2019.4802511415526,2034,2019,0.1237675520191849,-0.992311238
South Buck Creek,26/06/2006,0.231,0.231,1,0.231,57154,6,178,2006.482991,1878,2006,0.10666820776393386,-0.994294671
South Buck Creek,26/06/2007,0.307,0.307,1,0.307,57519,6,178,2007.482991,1890,2007,0.10666820776327707,-0.994294671
South Buck Creek,26/06/2014,0.221,0.221,1,0.221,60076,6,178,2014.482991,1974,2014,0.10666820776410536,-0.994294671
South Buck Creek,26/06/2018,0.266,0.266,1,0.266,61537,6,178,2018.482991,2022,2018,0.10666820776328681,-0.994294671
South Buck Creek,27/06/2006,0.192,0.192,1,0.192,57155,6,179,2006.4857305936073,1878,2006,0.089537255,-0.995983474
South Buck Creek,27/06/2017,0.091,0.091,1,0.091,61173,6,179,2017.4857305936073,2010,2017,0.089537255,-0.995983474
South Buck Creek,28/06/2005,0.447,0.447,1,0.447,56791,6,180,2005.4884703196346,1866,2005,0.072379771,-0.997377145
South Buck Creek,28/06/2006,0.248,0.248,1,0.248,57156,6,180,2006.4884703196346,1878,2006,0.072379771,-0.997377145
South Buck Creek,28/06/2010,0.192,0.192,1,0.192,58617,6,180,2010.4884703196346,1926,2010,0.072379771,-0.997377145
South Buck Creek,28/06/2016,0.396,0.396,1,0.396,60809,6,180,2016.4898679417122,1998,2016,0.063618607,-0.997974285
South Buck Creek,29/06/2004,0.451,0.451,1,0.451,56427,6,181,2004.4926001821493,1854,2004,0.046477677192857676,-0.998919329
South Buck Creek,29/06/2006,0.147,0.147,1,0.147,57157,6,181,2006.491210045662,1878,2006,0.055200839391136264,-0.998475271
South Buck Creek,03/06/2003,0.288,0.288,1,0.288,56035,6,155,2003.4199771689498,1842,2003,0.4818793768445147,-0.876237563
South Buck Creek,03/06/2014,0.496,0.496,1,0.496,60053,6,155,2014.4199771689498,1974,2014,0.4818793768445233,-0.876237563
South Buck Creek,30/06/2015,0.118,0.118,1,0.118,60445,6,182,2015.4939497716896,1986,2015,0.038005550332541826,-0.999277528
South Buck Creek,04/06/2002,0.255,0.255,1,0.255,55671,6,156,2002.4227168949772,1830,2002,0.46672499197189415,-0.8844025
South Buck Creek,04/06/2013,0.381,0.381,1,0.381,59689,6,156,2013.4227168949772,1962,2013,0.4667249919719028,-0.8844025
South Buck Creek,05/06/2012,0.672,0.672,1,0.672,59325,6,157,2012.4270264116576,1950,2012,0.44260942795558705,-0.8967145
South Buck Creek,05/06/2016,0.361,0.361,1,0.361,60786,6,157,2016.4270264116576,1998,2016,0.4426094279564799,-0.8967145
South Buck Creek,05/06/2018,0.204,0.204,1,0.204,61516,6,157,2018.4254566210045,2022,2018,0.45143230641273835,-0.89230537
South Buck Creek,06/06/2019,0.071,0.071,1,0.071,61882,6,158,2019.4281963470319,2034,2019,0.43600585171759876,-0.89994383
South Buck Creek,07/06/2011,0.312,0.312,1,0.312,58961,6,159,2011.4309360730595,1938,2011,0.42045019907761333,-0.907315618
South Buck Creek,08/06/2010,0.16,0.16,1,0.16,58597,6,160,2010.4336757990868,1926,2010,0.4047699579703277,-0.914418548
South Buck Creek,08/06/2021,0.197,0.197,1,0.197,62615,6,160,2021.4336757990868,2058,2021,0.4047699579703367,-0.914418548
South Buck Creek,09/06/2009,0.189,0.189,1,0.189,58233,6,161,2009.4364155251142,1914,2009,0.38896977479051564,-0.921250517
South Buck Creek,09/06/2015,0.342,0.342,1,0.342,60424,6,161,2015.4364155251142,1986,2015,0.3889697747902159,-0.921250517
South Buck Creek,09/06/2020,0.188,0.188,1,0.188,62251,6,161,2020.437955373406,2046,2020,0.38003846961068033,-0.924970681
South Buck Creek,01/07/2003,0.438,0.438,1,0.438,56063,7,183,2003.496689497717,1843,2003,0.020798999410293572,-0.999783677
South Buck Creek,01/07/2014,0.256,0.256,1,0.256,60081,7,183,2014.496689497717,1975,2014,0.020798999,-0.999783677
South Buck Creek,01/07/2017,0.049,0.049,1,0.049,61177,7,183,2017.496689497717,2011,2017,0.020798999410140715,-0.999783677
South Buck Creek,10/07/2007,0.357,0.357,1,0.357,57533,7,192,2007.5213470319634,1891,2007,-0.133725557,-0.991018403
South Buck Creek,10/07/2018,0.316,0.316,1,0.316,61551,7,192,2018.5213470319634,2023,2018,-0.133725557,-0.991018403
South Buck Creek,11/07/2006,0.274,0.274,1,0.274,57169,7,193,2006.524086757991,1879,2006,-0.150764497,-0.988569707
South Buck Creek,11/07/2009,0.087,0.087,1,0.087,58265,7,193,2009.524086757991,1915,2009,-0.150764497,-0.988569707
South Buck Creek,11/07/2017,0.123,0.123,1,0.123,61187,7,193,2017.524086757991,2011,2017,-0.150764497,-0.988569707
South Buck Creek,12/07/2005,0.169,0.169,1,0.169,56805,7,194,2005.5268264840183,1867,2005,-0.167758762,-0.985828077
South Buck Creek,12/07/2009,0.042,0.042,1,0.042,58266,7,194,2009.5268264840183,1915,2009,-0.167758762,-0.985828077
South Buck Creek,12/07/2016,0.155,0.155,1,0.155,60823,7,194,2016.5281193078324,1999,2016,-0.175761072,-0.984432855
South Buck Creek,13/07/2004,0.465,0.465,1,0.465,56441,7,195,2004.5308515482695,1855,2004,-0.192634272,-0.981270624
South Buck Creek,13/07/2020,0.087,0.087,1,0.087,62285,7,195,2020.5308515482695,2047,2020,-0.192634272,-0.981270624
South Buck Creek,14/07/2015,0.258,0.258,1,0.258,60459,7,196,2015.532305936073,1987,2015,-0.20159314,-0.979469349
South Buck Creek,15/07/2003,0.568,0.568,1,0.568,56077,7,197,2003.5350456621004,1843,2003,-0.218423226,-0.975854136
South Buck Creek,15/07/2014,0.335,0.335,1,0.335,60095,7,197,2014.5350456621004,1975,2014,-0.218423226,-0.975854136
South Buck Creek,16/07/2002,0.351,0.351,1,0.351,55713,7,198,2002.5377853881278,1831,2002,-0.235188589,-0.971949756
South Buck Creek,16/07/2013,0.216,0.216,1,0.216,59731,7,198,2013.5377853881278,1963,2013,-0.235188589,-0.971949756
South Buck Creek,17/07/2012,0.455,0.455,1,0.455,59367,7,199,2012.5417805100183,1951,2012,-0.259509904,-0.965740446
South Buck Creek,19/07/2011,0.26,0.26,1,0.26,59003,7,201,2011.546005,1939,2011,-0.285046763,-0.958513611
South Buck Creek,02/07/2002,0.204,0.204,1,0.204,55699,7,184,2002.4994292237443,1831,2002,0.003586285,-0.999993569
South Buck Creek,02/07/2013,0.145,0.145,1,0.145,59717,7,184,2013.4994292237443,1963,2013,0.003586285,-0.999993569
South Buck Creek,20/07/2010,0.195,0.195,1,0.195,58639,7,202,2010.5487442922374,1927,2010,-0.301503766,-0.953464986
South Buck Creek,21/07/2009,0.146,0.146,1,0.146,58275,7,203,2009.5514840182648,1915,2009,-0.317871427,-0.948133828
South Buck Creek,21/07/2020,0.2,0.2,1,0.2,62293,7,203,2020.5527094717668,2047,2020,-0.325162327,-0.945658216
South Buck Creek,22/07/2008,0.046,0.046,1,0.046,57911,7,204,2008.555441712204,1903,2008,-0.341347895,-0.939937027
South Buck Creek,23/07/2012,0.458,0.458,1,0.458,59373,7,205,2012.5581739526413,1951,2012,-0.357432865,-0.933938835
South Buck Creek,23/07/2019,0.109,0.109,1,0.109,61929,7,205,2019.5569634703197,2035,2019,-0.350319351,-0.936630318
South Buck Creek,24/07/2007,0.357,0.357,1,0.357,57547,7,206,2007.559703196347,1891,2007,-0.366389999,-0.930461374
South Buck Creek,24/07/2012,0.477,0.477,1,0.477,59374,7,206,2012.5609061930784,1951,2012,-0.373412499,-0.927665406
South Buck Creek,24/07/2018,0.372,0.372,1,0.372,61565,7,206,2018.559703196347,2023,2018,-0.366389999,-0.930461374
South Buck Creek,25/07/2017,0.132,0.132,1,0.132,61201,7,207,2017.5624429223744,2011,2017,-0.382352077,-0.924016715
South Buck Creek,26/07/2005,0.406,0.406,1,0.406,56819,7,208,2005.5651826484018,1867,2005,-0.398200857,-0.917298249
South Buck Creek,26/07/2012,0.641,0.641,1,0.641,59376,7,208,2012.5663706739526,1951,2012,-0.40503695,-0.914300317
South Buck Creek,26/07/2016,0.42,0.42,1,0.42,60837,7,208,2016.5663706739526,1999,2016,-0.40503695,-0.914300317
South Buck Creek,27/07/2004,0.153,0.153,1,0.153,56455,7,209,2004.5691029143898,1855,2004,-0.420672447,-0.907212595
South Buck Creek,27/07/2014,0.424,0.424,1,0.424,60107,7,209,2014.5679223744291,1975,2014,-0.41393164,-0.910307968
South Buck Creek,28/07/2006,0.229,0.229,1,0.229,57186,7,210,2006.5706621004567,1879,2006,-0.429539767,-0.903047944
South Buck Creek,28/07/2015,0.402,0.402,1,0.402,60473,7,210,2015.5706621004567,1987,2015,-0.429539767,-0.903047944
South Buck Creek,29/07/2003,0.518,0.518,1,0.518,56091,7,211,2003.573401826484,1843,2003,-0.445020612,-0.895520326
South Buck Creek,29/07/2006,0.112,0.112,1,0.112,57187,7,211,2006.573401826484,1879,2006,-0.445020612,-0.895520326
South Buck Creek,29/07/2014,0.195,0.195,1,0.195,60109,7,211,2014.573401826484,1975,2014,-0.445020612,-0.895520326
South Buck Creek,03/07/2012,0.417,0.417,1,0.417,59353,7,185,2012.503529143898,1951,2012,-0.022172448,-0.999754161
South Buck Creek,03/07/2021,0.053,0.053,1,0.053,62640,7,185,2021.5021689497717,2059,2021,-0.013627492,-0.999907141
South Buck Creek,30/07/2002,0.482,0.482,1,0.482,55727,7,212,2002.5761415525114,1831,2002,-0.460369588,-0.887727347
South Buck Creek,30/07/2013,0.286,0.286,1,0.286,59745,7,212,2013.5761415525114,1963,2013,-0.460369588,-0.887727347
South Buck Creek,31/07/2012,0.396,0.396,1,0.396,59381,7,213,2012.5800318761385,1951,2012,-0.481929174,-0.876210175
South Buck Creek,05/07/2011,0.227,0.227,1,0.227,58989,7,187,2011.5076484018264,1939,2011,-0.048037831,-0.998845517
South Buck Creek,06/07/2010,0.174,0.174,1,0.174,58625,7,188,2010.510388127854,1927,2010,-0.065224197,-0.997870635
South Buck Creek,06/07/2018,0.295,0.295,1,0.295,61547,7,188,2018.510388127854,2023,2018,-0.065224197,-0.997870635
South Buck Creek,07/07/2009,0.083,0.083,1,0.083,58261,7,189,2009.5131278538813,1915,2009,-0.082391236,-0.996600062
South Buck Creek,07/07/2020,0.311,0.311,1,0.311,62279,7,189,2020.5144581056466,2047,2020,-0.090718062,-0.995876615
South Buck Creek,08/07/2008,0.288,0.288,1,0.288,57897,7,190,2008.5171903460837,1903,2008,-0.107800241,-0.994172575
South Buck Creek,09/07/2016,0.217,0.217,1,0.217,60820,7,191,2016.519922586521,1999,2016,-0.124850651,-0.992175546
South Buck Creek,09/07/2019,0.164,0.164,1,0.164,61915,7,191,2019.518607305936,2035,2019,-0.116646992,-0.993173439
South Buck Creek,01/08/2016,0.399,0.399,1,0.399,60843,8,214,2016.5827641165756,2000,2016,-0.496899474,-0.867808108
South Buck Creek,10/08/2004,0.279,0.279,1,0.279,56469,8,223,2004.607354,1856,2004,-0.624527846,-0.781002541
South Buck Creek,11/08/2015,0.216,0.216,1,0.216,60487,8,224,2015.6090182648402,1988,2015,-0.632659041,-0.77443046
South Buck Creek,12/08/2002,0.553,0.553,1,0.553,55740,8,225,2002.6117579908675,1832,2002,-0.645895853,-0.763425535
South Buck Creek,12/08/2003,0.071,0.071,1,0.071,56105,8,225,2003.6117579908675,1844,2003,-0.645895853,-0.763425535
South Buck Creek,12/08/2004,0.151,0.151,1,0.151,56471,8,225,2004.6128187613842,1856,2004,-0.650969714,-0.759103703
South Buck Creek,12/08/2014,0.426,0.426,1,0.426,60123,8,225,2014.6117579908675,1976,2014,-0.645895853,-0.763425535
